,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature
15,0.7444313603282857,0.43023255813953487,0.9492537313432836,0.047567959310351626,0.7521902377972465,7.46153846153846e-05,0.12017413220300148,0.6347221293385943,0.2622568093385214,0.24220466483332592,0.6565503834107356,0.75
16,0.359942197010019,0.3023255813953488,0.44626865671641786,0.4329197734744393,0.6946182728410513,0.00022307692307692306,0.11559170580822546,0.6052965960008025,0.024280155642023335,0.2638482692391636,0.3811426719948159,0.75
17,0.37578010595376315,0.4069767441860465,0.7626865671641792,0.17455889806897143,0.8060075093867334,0.0,0.3332569595600871,0.7284825787467398,0.1704280155642023,0.5623117552053776,0.6003888108867048,0.75
18,0.5774811023383184,0.2441860465116279,0.06119402985074629,0.5839952006183147,0.2703379224030037,0.0,0.06541413678542789,0.20069551260616603,0.02863813229571984,0.5696596679616455,0.3703423695863484,1.0
19,0.33190664375873863,0.23255813953488372,0.6940298507462686,0.19754863698216982,0.9299123904881101,0.044615384615384605,0.14194065757818763,0.872801444526182,0.0933852140077821,0.24247384579568432,0.7818338913489578,0.75
20,0.3368927031998477,0.46511627906976744,0.2208955223880597,0.8237453349988123,0.46182728410513135,0.0012576923076923078,0.07813037003093139,0.5548719320537685,0.13618677042801555,0.15645961558048505,0.16621665406631386,0.75
21,0.25157813745308333,0.27906976744186046,0.3611940298507464,0.31468683049227597,0.8235294117647058,0.01346153846153846,0.11444609920953143,0.6942419581354913,0.41011673151750966,0.7964919172959679,0.8293552219462146,0.75
22,0.19771325194216388,0.37209302325581395,0.0,0.9583995200618316,0.10137672090112637,0.0016538461538461535,0.15454233016382174,0.2214940145790143,0.013385214007782094,0.6480713547805084,0.37466249054973544,1.0
23,0.23877929792532493,0.27906976744186046,0.8477611940298508,0.18112739490131383,0.655819774718398,0.0003064102564102564,0.09038836063695728,0.7698789540560422,0.22178988326848245,0.3446025579466584,0.3379414623609461,0.75
24,0.09789278317535871,0.6046511627906976,0.5298507462686568,0.5106469859904911,0.19774718397997493,3.871794871794871e-05,0.08477488830335662,0.1592991372968634,0.18132295719844352,0.7797372211794489,0.5712279943838428,0.75
25,0.25918684209800585,0.41860465116279066,0.7895522388059701,0.07274719716766417,0.6245306633291614,0.0007589743589743589,0.06300836292817047,0.599946499030295,0.0762645914396887,0.1841925298645365,0.6619505346149692,0.75
26,0.4194743126932167,0.23255813953488372,0.47462686567164186,0.43729877136266754,0.27534418022528157,0.00034871794871794867,0.36304273112613134,0.21453888851735436,0.3120622568093385,0.4080201376460487,0.4535046981315477,0.75
27,0.2605519413365838,0.26744186046511625,0.42686567164179107,0.3497188135981022,0.5444305381727159,0.17307692307692307,0.07904685530988659,0.3935665083929646,0.04264591439688716,0.7803337843933242,0.7407927421967815,0.75
28,0.38280691981214027,0.29069767441860467,0.18358208955223881,0.9036620464589782,0.06883604505632038,0.0,0.1339214113873296,0.025546713034173774,0.026303501945525283,0.30638613645292234,0.4049033372934442,0.75
29,0.3717399637628202,0.29069767441860467,0.5343283582089553,0.4197827798097545,0.83729662077597,0.0,0.27597662962538666,0.8895873737711496,0.31361867704280155,0.8534637042210484,0.8898369154336322,0.75
30,0.2747655200752321,0.26744186046511625,0.7283582089552239,0.4011720387847843,0.6332916145181477,0.015256410256410256,0.10871806621606141,0.6128536079716445,0.0670817120622568,0.22079386558412262,0.5841883572740036,0.75
31,0.4110603373863451,0.36046511627906974,0.6223880597014926,0.2522861105850232,0.30663329161451813,8.948717948717948e-05,0.07308970099667775,0.32080518959406146,0.46303501945525294,0.22453329841255987,0.7505130143644022,0.75
32,0.17798963627689174,0.19767441860465115,0.1925373134328358,0.997810501055886,0.2941176470588235,0.026153846153846153,0.09955321342650933,0.1699324550257474,0.41011673151750966,1.0,0.37250243006804196,0.75
33,0.2784057847114401,0.47674418604651164,0.47761194029850745,0.23805436744828132,0.48435544430538174,0.013589743589743589,0.054989116737312396,0.3692904433892864,0.0905836575875486,0.9128071936793398,0.5561075710119884,0.0
34,0.3863506622799639,0.2441860465116279,0.7716417910447761,0.11763192552200392,0.6170212765957446,0.0,0.06186275632947645,0.7508861098107403,0.49571984435797667,0.5190027209102681,0.7472729236418619,0.75
35,0.4173342783313247,0.3023255813953488,0.49701492537313435,0.05129010751534565,0.6207759699624531,0.0,0.12131973880169551,0.5495887112953922,0.25603112840466924,0.1683690543745543,0.47294524246678904,0.75
36,0.3791969907145674,0.3372093023255814,0.7298507462686568,0.3748980514554147,0.6783479349186483,0.0,0.7788979264520564,0.6473617334314185,0.16420233463035017,0.4169176597261628,0.7872340425531915,0.75
37,0.809727228352146,0.3023255813953488,0.7552238805970151,0.30045508735553417,0.7922403003754694,0.0,0.43407034024515984,0.6880893466194076,0.23112840466926063,0.2426775503077393,0.6381898693163409,0.75
38,0.6212194334976049,0.27906976744186046,0.6805970149253731,0.5993216932271136,0.5419274092615769,8.807692307692307e-05,0.054187192118226604,0.5124724135624958,0.014163424124513616,0.31532003433876055,0.7602332865320229,0.75
39,0.47101439283419416,0.19767441860465115,0.7313432835820897,0.8620615665208097,0.5193992490613266,0.8705128205128205,0.08683698018100584,0.24336253594596402,0.21556420233463033,0.34396961892705913,0.5139863916189653,0.75
40,0.24637145591281012,0.23255813953488372,0.035820895522388096,0.045487935313443195,0.2615769712140175,0.00022948717948717944,0.09267957383434527,0.30709556610713573,0.048715953307392985,0.1806349760647198,0.049141375958526835,0.5
41,0.350245855751756,0.29069767441860467,0.6791044776119404,0.3847507967039283,0.772215269086358,0.0,0.09153396723565127,0.700795826924363,0.06848249027237355,0.18428710695941908,0.806674586888433,0.75
42,0.2774846874474299,0.36046511627906974,0.5223880597014925,0.5850899500903717,0.5669586983729662,0.0,0.08042158322831938,0.6863505651039925,0.06365758754863812,0.23320529049718441,0.8455556755589156,0.75
43,0.628141451858879,0.46511627906976744,0.6208955223880597,0.6223114321403119,0.5732165206508135,0.00043846153846153845,0.25993813724367054,0.35945964020597876,0.01291828793774319,0.6060791246526112,0.8876768549519387,0.75
44,0.3042268436423606,0.43023255813953487,0.9253731343283582,0.5653844595933445,0.5381727158948686,0.0,0.00847748883033566,0.6162642947903432,0.5315175097276263,0.3162221543207181,0.7191921373798466,0.75
45,0.38910843851951543,0.27906976744186046,0.68955223880597,0.1789378959571997,0.9461827284105131,0.0003205128205128205,0.13735823118341162,0.7116297732896409,0.037976653696498046,0.32971030308321325,0.7883140727940383,0.75
46,0.20378035966917712,0.47674418604651164,0.9537313432835821,0.0864315655683775,0.7521902377972465,0.0,0.10299003322259136,0.7656657526917676,0.2856031128404669,0.250061838869731,0.5755481153472297,0.75
47,0.34947092062844204,0.20930232558139533,0.2,0.5095522365184341,0.2678347934918648,0.005230769230769231,0.0961163936304273,0.29351969504447273,0.32607003891050584,0.17539686004044985,0.2072578032184901,0.75
48,0.3252879807838151,0.32558139534883723,0.5238805970149254,0.3584768093745587,0.4180225281602003,0.0,0.23244357887501432,0.6016184043335786,0.09821011673151747,0.1699332140206905,0.2763797386326817,0.75
49,0.3685988566259711,0.19767441860465115,0.7223880597014927,0.331108072573132,0.3041301627033792,0.00015897435897435896,0.04960476572345056,0.2655654383735705,0.03284046692607003,0.5041977679805607,0.6641105950966627,0.75
50,0.37191921921839105,0.3372093023255814,0.7567164179104477,0.1614219044042866,0.750938673341677,0.026282051282051282,0.07286057967693893,0.611984217213937,0.052140077821011675,0.23553334206352672,0.6867912301544444,0.75
51,0.2354616931091445,0.3488372093023256,0.6686567164179105,0.2249173737835965,0.8510638297872342,0.0,0.17401764234161987,0.7922824851200428,0.052140077821011675,0.2276834431882665,0.6813910789502107,0.75
52,0.14153183439002126,0.38372093023255816,0.3268656716417911,0.09321901229513133,0.5444305381727159,0.0,0.6368427082139992,0.6351233866113823,0.28093385214007777,0.6190507369738238,0.6349497785938006,0.75
53,0.40993516468060814,0.3953488372093023,0.6567164179104477,0.36395055673484406,0.5657071339173967,0.0,0.19120174132203,0.4465324684009898,0.44747081712062253,0.736966548809056,0.46970515174424887,0.75
54,0.15740559442487956,0.36046511627906974,0.6402985074626866,0.20630663275862637,0.7672090112640801,0.00023589743589743587,0.11330049261083742,0.7297532267772353,0.4988326848249026,0.4327556855384346,0.7829139215898046,1.0
55,0.3453618340315104,0.313953488372093,0.9089552238805971,0.7164598867372197,0.6057571964956194,0.0,0.10184442662389735,0.5386210125058517,0.557976653696498,0.5414029420751669,0.7980343449616589,0.75
56,0.2574770208294839,0.3372093023255814,0.6059701492537313,0.021075022086570604,0.8097622027534419,9.653846153846154e-06,0.5795623782792989,0.7106266301076707,0.40233463035019446,0.9998981477439723,0.6003888108867048,0.75
57,0.3252879807838151,0.26744186046511625,0.7223880597014927,0.23039112114388183,0.9411764705882353,0.00017564102564102563,0.18203688853247796,0.7278138166254264,0.05696498054474707,0.286059336214297,0.9438384274759694,0.75
58,0.4153790149774827,0.27906976744186046,0.5208955223880598,0.14937966021165888,0.6883604505632042,5.474358974358974e-05,0.31950968037575894,0.6630776432822845,0.05136186770428015,0.8246758915709982,0.7094718652122259,0.75
59,0.41737288719867843,0.36046511627906974,0.5641791044776121,0.6781436552152224,0.5081351689612015,1.4615384615384614e-05,0.08007790124871118,0.35939276399384745,0.35097276264591437,0.18434530824857764,0.5528674802894482,0.75
60,0.20579629410028927,0.3488372093023256,0.6671641791044776,0.2588546074173656,0.2015018773466833,7.551282051282051e-05,0.28055905602016273,0.5142111950779108,0.03782101167315175,0.5041104660468229,0.1975375310508694,0.75
64,0.35580553265069176,0.5930232558139534,0.673134328358209,0.5829004511462575,0.4468085106382978,5.666666666666666e-06,0.10069882002520335,0.5439711094763593,0.09774319066147857,0.16980226112008368,0.38762285343989633,0.75
69,0.27532259087562155,0.19767441860465115,0.5955223880597014,0.1822221443733709,0.8235294117647058,0.0,0.8327414365906748,0.7377783722329968,0.3976653696498055,0.24235744321736719,0.6079490225726321,0.75
72,0.2085899214309549,0.29069767441860467,0.6134328358208954,0.12967416971463167,0.7121401752190237,5.999999999999999e-06,0.12246534540038952,0.41289373369892335,0.1937743190661478,0.20662185167401448,0.7883140727940383,0.75
92,0.17798963627689174,0.20930232558139533,0.1925373134328358,0.997810501055886,0.2941176470588235,0.026153846153846153,0.09955321342650933,0.1699324550257474,0.41011673151750966,1.0,0.37250243006804196,0.75
109,0.3685988566259711,0.20930232558139533,0.7223880597014927,0.331108072573132,0.3041301627033792,0.00015897435897435896,0.04960476572345056,0.2655654383735705,0.03284046692607003,0.5041977679805607,0.6641105950966627,0.75
115,0.3453618340315104,0.32558139534883723,0.9089552238805971,0.7164598867372197,0.6057571964956194,0.0,0.10184442662389735,0.5386210125058517,0.557976653696498,0.5414029420751669,0.7980343449616589,0.75
120,0.17185358414388974,0.2558139534883721,0.7955223880597013,0.6584381647181952,0.6683354192740927,0.007294871794871794,0.07732844541184557,0.544907376446198,0.04326848249027237,0.19806626216770695,0.8844367642293984,0.75
121,0.809727228352146,0.1511627906976744,0.4044776119402986,0.29826558841142004,0.7922403003754694,0.0,0.43292473364646583,0.6877549655587507,0.4007782101167314,0.243332314810773,0.6068689923317853,0.75
122,0.2557230751411292,0.20930232558139533,0.7044776119402985,0.14719016126754475,0.6670838548185232,3.4230769230769226e-06,0.009737656088899066,0.42299204173075644,0.12840466926070035,0.22842550962503816,0.869316340857544,0.75
123,0.21225500605331882,0.23255813953488372,0.6567164179104477,0.8182715876385269,0.590738423028786,0.000841025641025641,0.09267957383434527,0.5217682070487528,0.1968871595330739,0.8251051260785427,0.5971487201641645,0.75
124,0.07359125895243113,0.3023255813953488,0.3940298507462688,0.8434508254958395,0.48560700876095114,2.2948717948717945e-06,0.06633062206438309,0.7981675917876012,0.0757976653696498,0.46435171039038503,0.5334269359542068,1.0
125,0.2524661414022189,0.2441860465116279,0.7477611940298508,0.46576225763615126,0.658322903629537,0.03294871794871795,0.052468782220185584,0.6481642479769946,0.08280155642023346,0.2136132815341859,0.8196349497785939,0.75
126,0.3367548143878702,0.45348837209302323,0.5343283582089553,0.2183488769512541,0.8035043804755946,0.0,0.2141138732959102,0.8381595666421454,0.06972762645914396,0.22416226519417404,0.9395183065125824,0.75
127,0.3534172984272402,0.3023255813953488,0.5373134328358209,0.3946035419524419,0.5031289111389237,0.0003782051282051282,0.11559170580822546,0.3847388483916271,0.10583657587548637,0.19219520712383775,0.6857111999135976,0.75
128,0.3032257708674034,0.011627906976744186,0.48955223880597015,0.9255570359001195,0.23904881101376718,0.0,0.09038836063695728,0.7280144452618204,0.0,0.1974696989538317,0.3563019764553408,0.75
129,0.3792273262532025,0.26744186046511625,0.7208955223880598,0.4570042618596947,0.5769712140175218,1.91025641025641e-06,0.3000343681979608,0.5736641476626764,0.07081712062256809,0.18444716050460508,0.7904741332757318,0.75
130,0.31769582279632996,0.7209302325581395,0.6388059701492537,0.7963765981973856,0.8823529411764706,0.016666666666666663,0.1362126245847176,0.7121647829866917,0.24046692607003886,0.2515677972267085,0.7958742844799654,0.75
131,0.2849885965952494,0.3023255813953488,0.5761194029850747,0.06814924938502448,0.588235294117647,0.0,0.10184442662389735,0.5338728014445262,0.34474708171206225,0.8242684825468882,0.5042661194513447,0.75
132,0.4113471461152585,0.2441860465116279,0.6044776119402984,0.4986047417978633,0.6132665832290363,0.0,0.10871806621606141,0.7110278873804587,0.05338521400778209,0.17691009355857223,0.7245922885840803,0.75
133,0.3492613296342361,0.11627906976744186,0.5761194029850747,0.2687073526658792,0.7434292866082604,0.0,0.17516324894031388,0.7373771149602086,0.2264591439688716,0.17144644753881289,0.7515930446052489,0.75
134,0.33088075099762554,0.023255813953488372,0.3104477611940299,0.15594815704400125,0.5519399249061325,0.002628205128205128,0.2015122007102761,0.5107336320470809,0.009182879377431903,0.5547965137427793,0.48590560535695004,0.75
135,0.3517626326835093,0.2441860465116279,0.9223880597014926,0.17674839701308556,0.6070087609511889,0.00025512820512820514,0.054072631458357195,0.7189861566240888,0.1392996108949416,0.2428376038529253,0.6144292040177125,0.75
136,0.39079895535436043,0.29069767441860467,0.45970149253731346,0.04680163467991168,0.5231539424280351,4.153846153846154e-05,0.08775346545996104,0.3426737109610112,0.46926070038910506,0.9377391709226359,0.7753537099038773,0.75
137,0.19385512298303137,0.26744186046511625,0.45970149253731346,0.6212166826682548,0.48185231539424284,0.0,0.12933898499255359,0.6733097037383803,0.14552529182879373,0.10059365314941726,0.5485473593260612,0.0
138,0.211005733416802,0.06976744186046512,0.6268656716417911,0.056654379928425286,0.34918648310387984,2.91025641025641e-05,0.09726200022912132,0.4173744399117234,0.6280155642023345,0.006002007944475862,0.06458580840263528,0.75
139,0.38779573702948883,0.37209302325581395,0.5358208955223882,0.0373867892202209,0.6871088861076347,6.794871794871794e-05,0.06048802841104364,0.5374841168996188,0.027704280155642018,0.8247777438270256,0.7364726212333945,0.75
140,0.16846151936924142,0.18604651162790697,0.7925373134328357,0.046911109627117385,0.6195244055068836,0.02705128205128205,0.04364761141024172,0.2011636460910854,0.08249027237354084,0.18434530824857764,0.5355869964359002,0.75
141,0.3046046589871791,0.22093023255813954,0.937313432835821,0.10996867921760446,0.6896120150187734,4.2820512820512814e-05,0.07996334058884179,0.6016184043335786,0.08420233463035018,0.3151236049878504,0.7353925909925477,0.75
142,0.27670147899539727,0.43023255813953487,0.6805970149253731,0.331108072573132,0.8723404255319149,0.000514102564102564,0.25306449765150646,0.8350163846719723,0.024902723735408562,0.1987283018318855,0.8077546171292797,0.75
143,0.3453618340315104,0.32558139534883723,0.9089552238805971,0.7142703877931056,0.6057571964956194,0.0,0.10299003322259136,0.5386210125058517,0.5610894941634241,0.5413520159471532,0.806674586888433,0.75
144,0.22112401443971635,0.10465116279069767,0.7895522388059701,0.39898253984067017,0.45556946182728414,0.0010064102564102564,0.08912819337839387,0.5194275396241558,0.1221789883268482,0.1988083286044786,0.28826007128199593,0.75
145,0.28540502080742175,0.5930232558139534,0.6835820895522389,0.047020584574323086,0.4806007509386733,7.602564102564102e-05,0.0821399931263604,0.6753828663144519,0.007159533073929962,0.2242495671279119,0.3822227022356626,0.75
146,0.3519529192440383,0.046511627906976744,0.7522388059701492,0.14719016126754475,0.6145181476846058,0.0,0.3974109290869515,0.7280144452618204,0.048715953307392985,0.42456385408936803,0.43730424451884653,0.75
147,0.3571540852318324,0.08139534883720931,0.6940298507462686,0.0847894413602919,0.18898623279098875,0.0,0.07675564211249856,0.2316591988229787,0.019922178988326843,0.3010170675280457,0.19105734960578896,0.75
148,0.47871686187126145,0.3488372093023256,0.8059701492537312,0.2588546074173656,0.690863579474343,0.0,0.14881429717035172,0.6175349428208387,0.03019455252918287,0.3152836585330364,0.39410303488497683,0.75
149,0.18402365068903037,0.313953488372093,0.7791044776119405,0.12967416971463167,0.7021276595744681,1.3333333333333332e-06,0.1064268530186734,0.5224369691700663,0.2607003891050584,0.2584428245085627,0.6295496273895669,0.75
150,0.24405768164782643,0.16279069767441862,0.7671641791044777,0.12967416971463167,0.2916145181476846,3.5128205128205125e-05,0.061060831710390645,0.46579281749481705,0.5548638132295719,0.7961136089164373,0.33146128091586563,0.75
151,0.32623389803398134,0.03488372093023256,0.7865671641791043,0.021950821664216254,0.5269086357947435,0.0,0.0670179860235995,0.42854276733765806,0.467704280155642,0.49045498857799696,0.869316340857544,0.75
152,0.18437113049521386,0.10465116279069767,0.45671641791044776,0.4154037819215262,0.4806007509386733,1.6025641025641026e-05,0.25993813724367054,0.4879288437102923,0.3105058365758755,0.06909220539234939,0.5021060589696512,0.75
153,0.3897096337397376,0.3372093023255814,0.6223880597014926,0.3946035419524419,0.23779724655819773,5.282051282051281e-05,0.09153396723565127,0.04774961546178025,0.02412451361867704,0.18428710695941908,0.23641861972135217,0.75
154,0.5452426980979617,0.06976744186046512,0.3910447761194031,0.3278238241569608,0.5444305381727159,2.6153846153846153e-05,0.17172642914423186,0.5413629372032368,0.008249027237354087,0.5620061984372953,0.2547791338157469,0.75
155,0.25970254625480194,0.13953488372093023,0.8791044776119403,0.16032715493222954,0.8735919899874844,1.6538461538461536e-05,0.10299003322259136,0.7407209255667759,0.3073929961089494,0.32275524902876584,0.5733880548655362,0.75
156,0.18705444677629746,0.26744186046511625,0.9850746268656716,0.22710687272771063,0.5381727158948686,0.0,0.09038836063695728,0.7255400254129607,0.19221789883268478,0.26425567826327345,0.17917701695647476,0.75
157,0.28068370788530955,0.16279069767441862,0.5462686567164179,0.0029459708293055674,0.5519399249061325,0.0814102564102564,0.07790124871119257,0.4096836755166188,0.02365758754863813,0.18435258340972238,0.6543903229290421,0.75
158,0.4649252228972645,0.3372093023255814,0.2044776119402985,0.07263772222045846,0.5143929912390488,0.006012820512820512,0.03803413907664108,0.36146592656991916,0.1704280155642023,0.808052148355086,0.599308780645858,0.75
159,0.3397111505166694,0.023255813953488372,0.6253731343283582,0.3759928009274717,0.4142678347934919,0.0,0.0811089471875358,0.6420116364609109,0.004357976653696499,0.4602266940212726,0.5669078734204557,0.75
160,0.3702673112508997,0.43023255813953487,0.7313432835820897,0.3278238241569608,0.4480600750938673,0.0,0.06140451368999886,0.41282685748679193,0.018832684824902718,0.5041904928194157,0.7278323793066206,0.75
161,0.3080077548667856,0.3023255813953488,0.7611940298507462,0.05950072855577366,0.7659574468085106,0.0002256410256410256,0.09153396723565127,0.6838761452551327,0.3120622568093385,0.25742430194828814,0.35198185549195377,0.75
162,0.3157543483236857,0.10465116279069767,0.8611940298507463,0.41102478403329795,0.7234042553191489,0.0,0.19463856111811206,0.8831003811944091,0.2295719844357976,0.08997191787798087,0.44378442596392703,0.75
163,0.37149452167750013,0.45348837209302323,0.673134328358209,0.11106342868966151,0.6395494367959951,0.0,0.11330049261083742,0.47254731492008295,0.09618677042801554,0.08985551529966385,0.30878064585808407,0.75
164,0.3246978166685511,0.313953488372093,0.1776119402985074,0.8522088212722961,0.21652065081351685,0.0,0.06919463856111811,0.3739049020263493,0.01712062256809338,0.6405561133179098,0.33146128091586563,0.75
165,0.353221496314232,0.3372093023255814,0.7283582089552239,0.7843343540047578,0.5581977471839799,0.0,0.10069882002520335,0.7056777904099512,0.18910505836575872,0.15520101270243136,0.684631169672751,0.75
166,0.1955870064614697,0.313953488372093,0.7716417910447761,0.5511527164566026,0.7409261576971213,5.679487179487179e-05,0.2381716118684844,0.8560155152812146,0.5019455252918287,0.233219840819474,0.882276703747705,0.75
167,0.24093863672089372,0.12790697674418605,0.3910447761194031,0.2249173737835965,0.5106382978723405,6.3333333333333326e-06,0.4455264062320999,0.6491673911589648,0.093852140077821,0.3875769348291064,0.2148180149044173,1.0
168,0.1335287677428429,0.22093023255813954,0.6522388059701492,0.2621388558335368,0.5519399249061325,0.0,0.24619085805934243,0.5513943690229386,0.10957198443579763,0.5329855806306107,0.43514418403715305,0.75
169,0.15588881749312622,0.22093023255813954,0.7238805970149254,0.5599107122330591,0.8873591989987484,0.0,0.2026578073089701,0.777569718451147,0.3276264591439688,0.17709924774833752,0.8887568851927854,0.75
170,0.26705477770944624,0.09302325581395349,0.6686567164179105,0.5007942407419775,0.32665832290362956,0.00039487179487179483,0.07664108145262916,0.3997191199090484,0.058521400778210116,0.1260130661894161,0.2461388918889729,0.75
171,0.2799363505243911,0.43023255813953487,0.6522388059701492,0.16580090229251487,0.7209011264080099,0.0007525641025641024,0.00801924619085806,0.8768808934661941,0.49571984435797667,0.38722045193301025,0.5582676314936819,0.5
172,0.4296780847795571,0.3023255813953488,0.2835820895522388,0.4252565271700398,0.7834793491864831,0.0,0.31721846717837093,0.5352103256871531,0.7058365758754863,0.15657601815880218,0.22777837779457824,0.75
173,0.2851761253795389,0.2558139534883721,0.6253731343283582,0.012754926098936891,0.43679599499374216,0.0,0.18318249513117196,0.47535611582959947,0.3385214007782101,0.7806175156779722,0.7008316232854521,0.75
174,0.36204913805703626,0.03488372093023256,0.12089552238805973,0.444962017667067,0.4242803504380475,0.0,0.5566502463054187,0.2766000133752424,0.11361867704280154,0.8236937448164476,0.49886596824711094,0.75
175,0.44584968464828695,0.13953488372093023,0.3298507462686568,0.03519729027610677,0.6120150187734668,0.0,0.1075724596173674,0.5663077643282284,0.027704280155642018,0.11436553319656029,0.3390214926017928,0.75
176,0.09363477666149123,0.05813953488372093,0.6925373134328359,0.18003264542925676,0.3241551939924906,0.0,0.07744300607171498,0.3836688289975255,0.3914396887159533,0.11179012615129424,0.3573820066961875,0.75
177,0.3947839420205123,0.41860465116279066,0.6567164179104477,0.6069849395315131,0.49061326658322907,6.58974358974359e-05,0.20609462710505216,0.4533538420383869,0.07159533073929958,0.278049383793851,0.35198185549195377,0.75
178,0.2601355171244115,0.37209302325581395,0.5895522388059702,0.5621002111771732,0.4680851063829787,8.717948717948717e-05,0.16714400274945584,0.5564769611449207,0.11688715953307391,0.06039111266314534,0.5442272383626742,0.75
179,0.3780332091414767,0.12790697674418605,0.6044776119402984,0.18660114226159916,0.8310387984981227,0.0,0.04857371978462596,1.0,0.03891050583657587,0.4748133921166353,0.9297980343449617,0.75
180,0.18388851965329234,0.03488372093023256,0.5044776119402985,0.9791997600309159,0.2290362953692115,0.0001282051282051282,0.08798258677969985,0.46291714037316933,0.2373540856031128,0.002800937040755347,0.2148180149044173,0.75
181,0.16809473512938106,0.22093023255813954,0.2970149253731344,0.027643518918913004,0.4993742177722153,0.0,0.15339672356512773,0.38186317126997926,0.39610894941634245,0.677884965151978,0.062317744896857104,0.75
182,0.2589165800265298,0.023255813953488372,0.45970149253731346,0.9408835285089184,0.21026282853566958,1.3589743589743588e-05,0.16943521594684385,0.4185782117300876,0.005136186770428014,0.19986322697047731,0.33146128091586563,0.75
183,0.2560347038561985,0.06976744186046512,0.40895522388059696,0.14281116337931646,0.4455569461827284,0.0,0.26108374384236455,0.2499832809469672,0.04280155642023346,0.300558732375922,0.14353601900853225,0.75
184,0.29219466590919746,0.03488372093023256,0.6597014925373135,0.1822221443733709,0.4468085106382978,2.487179487179487e-06,0.18203688853247796,0.4523506988564169,0.04747081712062256,0.38706039838782413,0.5010260287288044,0.75
185,0.23318928548775408,0.11627906976744186,0.46119402985074626,0.21615937800713997,0.6833541927409261,0.0,0.12590216519647152,0.6370627967631914,0.12840466926070035,0.5984765812562747,0.7332325305108542,0.75
186,0.4529868095562462,0.011627906976744186,0.42238805970149246,1.0,0.16145181476846054,0.33717948717948715,0.10184442662389735,0.02547983682204258,0.022101167315175092,0.3330568772098301,0.17053677502970083,0.5
